Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22624563,23/09/2024,4.0,3.0,Tỉnh lộ 2, Xã Tân An Hội, Huyện Củ Chi, TPHCM,,1081.0,48.0,25.0,21000000000.0
22624539,23/09/2024,4.0,2.0,Đường 97, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,,150.0,30.0,5.0,4800000000.0
22624793,23/09/2024,1.0,3.0,Phạm Văn Cội, Xã Phạm Văn Cội, Huyện Củ Chi, TPHCM,,2200.0,55.0,40.0,22000000000.0
22624768,23/09/2024,4.0,3.0,Đường 183, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,,266.0,27.0,10.0,7900000000.0
22624766,23/09/2024,3.0,2.0,Bình Mỹ, Xã Bình Mỹ, Huyện Củ Chi, TPHCM,,455.0,46.0,10.0,10000000000.0
22624578,23/09/2024,2.0,2.0,Nguyễn Thị Nhúng, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,240.0,40.0,6.0,4400000000.0
22624734,23/09/2024,3.0,2.0,Tỉnh Lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,,433.0,43.0,10.0,4600000000.0
22624733,23/09/2024,3.0,2.0,Đỗ Đăng Tuyển, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,,700.0,63.0,11.0,5700000000.0
22624732,23/09/2024,3.0,2.0,Tỉnh Lộ 15, Xã Trung An, Huyện Củ Chi, TPHCM,,250.0,35.0,7.5,6500000000.0
22624729,23/09/2024,4.0,3.0,Đường 458, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,886.0,48.0,19.0,6000000000.0
22624498,23/09/2024,2.0,1.0,Đường số 83, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,,100.0,20.0,5.0,2550000000.0
22624481,23/09/2024,3.0,2.0,Đường 468, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,,417.0,22.0,18.0,9600000000.0
22624470,23/09/2024,4.0,2.0,Bàu Lách, Xã Phạm Văn Cội, Huyện Củ Chi, TPHCM,,1024.0,77.0,14.0,6900000000.0
22624468,23/09/2024,4.0,2.0,Đường 407, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,150.0,30.0,5.0,3500000000.0
22624235,23/09/2024,4.0,2.0,Đường 409, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,560.0,45.0,12.0,4350000000.0
22624233,23/09/2024,3.0,3.0,Đường 130, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,886.0,48.0,19.0,5500000000.0
22624231,23/09/2024,3.0,2.0,Đường 112, Xã An Nhơn Tây, Huyện Củ Chi, TPHCM,,1058.0,83.0,13.0,4200000000.0
22624247,23/09/2024,2.0,1.0,Tỉnh Lộ 15, Xã Tân Thạnh Đông, Huyện Củ Chi, TPHCM,,200.0,40.0,5.0,7000000000.0
22624241,23/09/2024,2.0,2.0,Bờ Sông Sài Gòn, Xã Trung An, Huyện Củ Chi, TPHCM,,2000.0,70.0,30.0,6000000000.0
22624242,23/09/2024,2.0,2.0,Nguyễn Thị Sửa, Thị Trấn Củ Chi, Huyện Củ Chi, TPHCM,,300.0,50.0,6.0,5500000000.0
22624240,23/09/2024,2.0,2.0,Đường 108, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,128.0,18.0,9.0,3200000000.0
22624202,23/09/2024,2.0,2.0,Lưu Khai Hồng, Thị Trấn Củ Chi, Huyện Củ Chi, TPHCM,,135.0,24.0,5.66,4400000000.0
22624280,23/09/2024,3.0,3.0,Đường 146, Thị Trấn Củ Chi, Huyện Củ Chi, TPHCM,,100.0,25.0,4.0,4500000000.0
22624230,23/09/2024,3.0,3.0,Nguyễn Thị Nê, Xã Phú Hòa Đông, Huyện Củ Chi, TPHCM,,408.0,40.0,10.0,5500000000.0
22624219,23/09/2024,3.0,3.0,Đường số 15, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,514.0,51.0,10.0,4800000000.0
22624212,23/09/2024,3.0,3.0,Đường số 5, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,175.0,35.0,5.0,3850000000.0
22624577,23/09/2024,2.0,2.0,Đường 156, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,504.0,72.0,7.0,5200000000.0
22624576,23/09/2024,2.0,2.0,Đường 156, Xã Phước Vĩnh An, Huyện Củ Chi, TPHCM,,120.0,20.0,6.0,3100000000.0
22624574,23/09/2024,3.0,2.0,Đường 146, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,,130.0,26.0,5.0,4100000000.0
22624572,23/09/2024,3.0,2.0,Đường 362, Xã Phước Thạnh, Huyện Củ Chi, TPHCM,,455.0,46.0,10.0,4500000000.0
22625077,23/09/2024,2.0,1.0,Nguyễn Thị Nếp, Xã Tân Thạnh Đông, Huyện Củ Chi, TPHCM,,548.0,48.0,12.0,6200000000.0
