Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22356391,13/12/2023,2.0,2.0,Thích Thiện Hòa, Xã Lê Minh Xuân, Huyện Bình Chánh, TPHCM,,48.0,16.0,3.0,750000000.0
22399704,13/12/2023,2.0,2.0,Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,,60.0,15.0,4.0,3200000000.0
22365761,08/12/2023,3.0,2.0,An Phú Tây - Hưng Long, Xã Hưng Long, Huyện Bình Chánh, TPHCM,,120.0,19.4,6.2,2900000000.0
22424665,05/12/2023,2.0,2.0,Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,80.0,80.0,20.0,4.0,860000000.0
22417507,30/11/2023,2.0,2.0,Dương Đình Cúc, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,,80.0,20.0,4.0,779999000.0
22413971,30/11/2023,2.0,2.0,Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,,80.0,20.0,4.0,830000000.0
22408079,30/11/2023,3.0,2.0,Bùi Thanh Khiết, Xã Tân Nhựt, Huyện Bình Chánh, TPHCM,,40.0,20.0,4.0,710000000.0
22364570,30/11/2023,2.0,2.0,Bình Trường, Xã Phạm Văn Hai, Huyện Bình Chánh, TPHCM,52.0,52.0,13.0,4.0,1170000000.0
22364587,30/11/2023,2.0,2.0,Bông Văn Dĩa, Xã Tân Kiên, Huyện Bình Chánh, TPHCM,46.0,46.0,13.0,3.5,1050000000.0
22364780,30/11/2023,2.0,2.0,Thích Thiện Hòa, Xã Lê Minh Xuân, Huyện Bình Chánh, TPHCM,49.0,49.0,12.3,4.0,1370000000.0
22409909,27/11/2023,4.0,4.0,Bà Cả, Xã Đa Phước, Huyện Bình Chánh, TPHCM,,64.0,16.0,4.0,2800000000.0
22399167,24/11/2023,3.0,3.0,Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TPHCM,80.0,80.0,16.0,5.0,2000000000.0
22391984,20/11/2023,3.0,3.0,Ấp 4B, Xã Quy Đức, Huyện Bình Chánh, TPHCM,,160.0,16.0,5.0,1150000000.0
22405613,17/11/2023,1.0,1.0,Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TPHCM,54.0,54.0,13.5,4.0,1750000000.0
22290020,15/11/2023,3.0,3.0,Quốc Lộ 50, Xã Phong Phú, Huyện Bình Chánh, TPHCM,,52.0,13.0,4.0,4900000000.0
22396065,12/11/2023,,,Phạm Tấn Mười, Xã Quy Đức, Huyện Bình Chánh, TPHCM,,64.0,0.0,0.0,660000000.0
22239419,12/11/2023,3.0,3.0,Tân Túc, Thị Trấn Tân Túc, Huyện Bình Chánh, TPHCM,,63.0,14.0,4.0,870000000.0
22354431,11/11/2023,2.0,1.0,Trần Đại Nghĩa, Xã Tân Nhựt, Huyện Bình Chánh, TPHCM,57.0,57.0,10.0,5.5,1400000000.0
